match_id,team,completed_passes,total_passes,pass_completion_percentage,Shots,duels,xG,Goals,Goals Conceded,Possession,match_date,match_week
3825791,Rayo Vallecano,362.0,496.0,72.98387096774194,11.0,89.0,0.99,2.0,2.0,56.0,2016-02-27,26
3825791,Real Betis,227.0,337.0,67.35905044510386,20.0,89.0,2.16,2.0,2.0,44.0,2016-02-27,26
3825788,Celta Vigo,283.0,402.0,70.39800995024875,9.0,90.0,1.04,1.0,0.0,48.0,2016-02-27,26
3825788,Getafe,319.0,450.0,70.88888888888889,14.0,90.0,0.67,0.0,1.0,52.0,2016-02-27,26
3825794,Levante UD,413.0,502.0,82.27091633466136,8.0,79.0,0.69,0.0,3.0,48.0,2016-02-28,26
3825794,Villarreal,440.0,527.0,83.49146110056927,9.0,79.0,1.07,3.0,0.0,52.0,2016-02-28,26
265839,Barcelona,610.0,720.0,84.72222222222221,15.0,67.0,2.06,2.0,1.0,66.0,2016-02-28,26
265839,Sevilla,232.0,339.0,68.43657817109144,12.0,67.0,1.5,1.0,2.0,34.0,2016-02-28,26
3825792,Granada,248.0,365.0,67.94520547945206,10.0,81.0,1.44,1.0,0.0,34.0,2016-02-28,26
3825792,RC Deportivo La Coruña,533.0,672.0,79.31547619047619,14.0,81.0,1.05,0.0,1.0,66.0,2016-02-28,26
3825793,Athletic Club,428.0,528.0,81.06060606060606,13.0,88.0,1.54,3.0,0.0,50.0,2016-02-28,26
3825793,Valencia,448.0,554.0,80.86642599277978,9.0,88.0,1.23,0.0,3.0,50.0,2016-02-28,26
3825795,Atlético Madrid,504.0,622.0,81.02893890675242,14.0,80.0,2.18,2.0,0.0,52.0,2016-03-01,27
3825795,Real Sociedad,449.0,560.0,80.17857142857143,7.0,80.0,0.87,0.0,2.0,48.0,2016-03-01,27
3825796,Getafe,331.0,428.0,77.33644859813083,10.0,63.0,0.52,0.0,4.0,44.0,2016-03-01,27
3825796,Las Palmas,461.0,539.0,85.52875695732838,12.0,63.0,2.21,4.0,0.0,56.0,2016-03-01,27
3825798,Levante UD,406.0,500.0,81.2,12.0,80.0,1.21,1.0,2.0,48.0,2016-03-02,27
3825798,Real Madrid,448.0,543.0,82.50460405156538,21.0,80.0,1.99,2.0,1.0,52.0,2016-03-02,27
3825797,Athletic Club,463.0,585.0,79.14529914529915,13.0,82.0,2.81,4.0,1.0,56.0,2016-03-02,27
3825797,RC Deportivo La Coruña,366.0,499.0,73.34669338677354,8.0,82.0,1.14,1.0,4.0,44.0,2016-03-02,27
3825799,Málaga,275.0,407.0,67.56756756756756,10.0,107.0,0.43,1.0,1.0,45.0,2016-03-02,27
3825799,Valencia,350.0,488.0,71.72131147540983,12.0,107.0,1.4,1.0,1.0,55.0,2016-03-02,27
3825801,Eibar,337.0,468.0,72.00854700854701,12.0,85.0,1.07,0.0,1.0,48.0,2016-03-02,27
3825801,Sevilla,385.0,503.0,76.54075546719682,15.0,85.0,1.72,1.0,0.0,52.0,2016-03-02,27
3825800,Celta Vigo,576.0,692.0,83.23699421965318,11.0,71.0,0.64,0.0,0.0,69.0,2016-03-02,27
3825800,Villarreal,239.0,335.0,71.34328358208955,6.0,71.0,0.65,0.0,0.0,31.0,2016-03-02,27
3825802,Espanyol,337.0,468.0,72.00854700854701,19.0,100.0,1.32,0.0,3.0,52.0,2016-03-03,27
3825802,Real Betis,304.0,405.0,75.06172839506173,9.0,100.0,1.25,3.0,0.0,48.0,2016-03-03,27
3825803,Granada,378.0,500.0,75.6,14.0,90.0,2.0,2.0,0.0,54.0,2016-03-03,27
3825803,Sporting Gijón,304.0,426.0,71.36150234741784,4.0,90.0,0.1,0.0,2.0,46.0,2016-03-03,27
266653,Barcelona,460.0,549.0,83.7887067395264,21.0,57.0,3.61,5.0,1.0,62.0,2016-03-03,27
266653,Rayo Vallecano,246.0,335.0,73.43283582089552,8.0,57.0,1.3,1.0,5.0,38.0,2016-03-03,27
3825805,Las Palmas,423.0,531.0,79.66101694915254,10.0,70.0,0.49,1.0,0.0,42.0,2016-03-05,28
3825805,Villarreal,572.0,699.0,81.83118741058655,12.0,70.0,1.0,0.0,1.0,58.0,2016-03-05,28
3825867,Getafe,274.0,410.0,66.82926829268293,14.0,72.0,1.09,1.0,1.0,49.0,2016-03-05,28
3825867,Sevilla,300.0,431.0,69.60556844547564,7.0,72.0,0.39,1.0,1.0,51.0,2016-03-05,28
3825804,Málaga,297.0,431.0,68.90951276102089,5.0,66.0,0.75,2.0,3.0,45.0,2016-03-05,28
3825804,RC Deportivo La Coruña,384.0,526.0,73.00380228136882,15.0,66.0,2.82,3.0,2.0,55.0,2016-03-05,28
3825806,Celta Vigo,373.0,470.0,79.36170212765957,8.0,55.0,1.4,1.0,7.0,42.0,2016-03-05,28
3825806,Real Madrid,513.0,599.0,85.64273789649415,20.0,55.0,1.92,7.0,1.0,58.0,2016-03-05,28
266056,Barcelona,670.0,773.0,86.67529107373868,10.0,58.0,2.33,4.0,0.0,68.0,2016-03-06,28
266056,Eibar,265.0,374.0,70.85561497326202,7.0,58.0,0.54,0.0,4.0,32.0,2016-03-06,28
3825807,Atlético Madrid,485.0,611.0,79.37806873977087,21.0,93.0,1.99,3.0,1.0,55.0,2016-03-06,28
3825807,Valencia,365.0,495.0,73.73737373737373,10.0,93.0,0.5,1.0,3.0,45.0,2016-03-06,28
3825809,Granada,364.0,467.0,77.94432548179871,10.0,81.0,0.43,0.0,2.0,55.0,2016-03-06,28
3825809,Real Betis,263.0,364.0,72.25274725274726,11.0,81.0,0.66,2.0,0.0,45.0,2016-03-06,28
3825810,Levante UD,278.0,389.0,71.46529562982005,10.0,90.0,0.3,1.0,1.0,43.0,2016-03-06,28
3825810,Real Sociedad,410.0,539.0,76.06679035250464,15.0,90.0,1.65,1.0,1.0,57.0,2016-03-06,28
3825808,Athletic Club,418.0,546.0,76.55677655677655,11.0,98.0,1.08,2.0,0.0,54.0,2016-03-06,28
3825808,Sporting Gijón,342.0,465.0,73.54838709677419,5.0,98.0,0.36,0.0,2.0,46.0,2016-03-06,28
3825811,Espanyol,185.0,300.0,61.66666666666667,9.0,78.0,1.67,2.0,1.0,33.0,2016-03-07,28
3825811,Rayo Vallecano,475.0,588.0,80.78231292517006,7.0,78.0,0.23,1.0,2.0,67.0,2016-03-07,28
3825812,Málaga,336.0,483.0,69.56521739130434,13.0,100.0,0.45,1.0,0.0,51.0,2016-03-11,29
3825812,Sporting Gijón,368.0,511.0,72.01565557729941,9.0,100.0,0.87,0.0,1.0,49.0,2016-03-11,29
3825858,Eibar,190.0,349.0,54.44126074498568,7.0,118.0,0.82,1.0,1.0,42.0,2016-03-12,29
3825858,Rayo Vallecano,328.0,487.0,67.35112936344969,12.0,118.0,1.3,1.0,1.0,58.0,2016-03-12,29
266498,Barcelona,638.0,711.0,89.73277074542897,15.0,66.0,2.93,5.0,0.0,67.0,2016-03-12,29
266498,Getafe,244.0,323.0,75.54179566563467,6.0,66.0,0.26,0.0,5.0,33.0,2016-03-12,29
3825813,Atlético Madrid,436.0,536.0,81.34328358208955,16.0,56.0,2.05,3.0,0.0,53.0,2016-03-12,29
3825813,RC Deportivo La Coruña,389.0,496.0,78.42741935483872,6.0,56.0,0.44,0.0,3.0,47.0,2016-03-12,29
3825814,Celta Vigo,276.0,399.0,69.17293233082707,7.0,101.0,0.4,1.0,0.0,41.0,2016-03-12,29
3825814,Real Sociedad,400.0,547.0,73.12614259597807,15.0,101.0,0.75,0.0,1.0,59.0,2016-03-12,29
3825815,Levante UD,282.0,423.0,66.66666666666666,14.0,106.0,0.99,1.0,0.0,45.0,2016-03-13,29
3825815,Valencia,350.0,482.0,72.61410788381743,6.0,106.0,0.73,0.0,1.0,55.0,2016-03-13,29
3825816,Sevilla,391.0,485.0,80.61855670103093,14.0,73.0,3.9,3.0,2.0,53.0,2016-03-13,29
3825816,Villarreal,331.0,415.0,79.75903614457832,13.0,73.0,1.34,2.0,3.0,47.0,2016-03-13,29
3825879,Las Palmas,459.0,561.0,81.81818181818183,15.0,43.0,1.45,1.0,2.0,51.0,2016-03-13,29
3825879,Real Madrid,458.0,545.0,84.03669724770643,12.0,43.0,1.01,2.0,1.0,49.0,2016-03-13,29
3825844,Athletic Club,400.0,548.0,72.99270072992701,19.0,98.0,2.15,3.0,1.0,47.0,2016-03-13,29
3825844,Real Betis,442.0,599.0,73.78964941569282,3.0,98.0,0.75,1.0,3.0,53.0,2016-03-13,29
3825881,Espanyol,351.0,478.0,73.43096234309623,10.0,84.0,0.66,0.0,1.0,57.0,2016-03-14,29
3825881,Granada,237.0,344.0,68.8953488372093,8.0,84.0,0.4,1.0,0.0,43.0,2016-03-14,29
3825817,Eibar,359.0,496.0,72.37903225806451,20.0,104.0,2.76,1.0,1.0,60.0,2016-03-18,30
3825817,Getafe,206.0,334.0,61.67664670658682,8.0,104.0,0.67,1.0,1.0,40.0,2016-03-18,30
3825903,Málaga,307.0,430.0,71.3953488372093,14.0,110.0,0.86,1.0,0.0,44.0,2016-03-19,30
3825903,Real Betis,390.0,541.0,72.08872458410352,16.0,110.0,1.2,0.0,1.0,56.0,2016-03-19,30
3825907,Atlético Madrid,286.0,399.0,71.67919799498746,4.0,108.0,0.31,1.0,2.0,39.0,2016-03-19,30
3825907,Sporting Gijón,486.0,618.0,78.64077669902912,12.0,108.0,1.92,2.0,1.0,61.0,2016-03-19,30
3825887,Granada,171.0,254.0,67.32283464566929,11.0,79.0,1.36,2.0,2.0,31.0,2016-03-19,30
3825887,Rayo Vallecano,485.0,581.0,83.47676419965576,22.0,79.0,1.78,2.0,2.0,69.0,2016-03-19,30
3825880,Levante UD,312.0,435.0,71.72413793103448,7.0,66.0,0.57,1.0,1.0,45.0,2016-03-19,30
3825880,RC Deportivo La Coruña,372.0,494.0,75.30364372469636,14.0,66.0,0.91,1.0,1.0,55.0,2016-03-19,30
3825818,Las Palmas,269.0,370.0,72.70270270270271,13.0,75.0,1.5,1.0,0.0,38.0,2016-03-19,30
3825818,Real Sociedad,472.0,597.0,79.06197654941374,15.0,75.0,0.8,0.0,1.0,62.0,2016-03-19,30
3825820,Real Madrid,544.0,633.0,85.93996840442338,26.0,61.0,4.32,4.0,0.0,62.0,2016-03-20,30
3825820,Sevilla,303.0,394.0,76.90355329949239,8.0,61.0,1.29,0.0,4.0,38.0,2016-03-20,30
266106,Barcelona,629.0,719.0,87.48261474269819,15.0,53.0,1.78,2.0,1.0,66.0,2016-03-20,30
266106,Villarreal,271.0,346.0,78.32369942196532,15.0,53.0,1.27,1.0,2.0,34.0,2016-03-20,30
3825819,Celta Vigo,369.0,491.0,75.15274949083503,13.0,116.0,2.73,2.0,0.0,48.0,2016-03-20,30
3825819,Valencia,363.0,482.0,75.31120331950207,14.0,116.0,0.99,0.0,2.0,52.0,2016-03-20,30
3825821,Athletic Club,439.0,569.0,77.15289982425307,13.0,95.0,1.12,1.0,2.0,60.0,2016-03-20,30
3825821,Espanyol,268.0,391.0,68.54219948849105,17.0,95.0,1.72,2.0,1.0,40.0,2016-03-20,30
3825885,Getafe,251.0,363.0,69.14600550964187,15.0,100.0,1.23,0.0,2.0,46.0,2016-04-01,31
3825885,Rayo Vallecano,286.0,412.0,69.41747572815534,15.0,100.0,3.06,2.0,0.0,54.0,2016-04-01,31
3825822,Las Palmas,491.0,612.0,80.22875816993465,13.0,98.0,1.97,1.0,1.0,65.0,2016-04-02,31
3825822,Valencia,258.0,369.0,69.91869918699187,8.0,98.0,1.16,1.0,1.0,35.0,2016-04-02,31
267533,Barcelona,645.0,712.0,90.58988764044943,14.0,45.0,0.73,1.0,2.0,66.0,2016-04-02,31
267533,Real Madrid,279.0,350.0,79.71428571428572,15.0,45.0,1.32,2.0,1.0,34.0,2016-04-02,31
3825898,Celta Vigo,446.0,578.0,77.16262975778547,9.0,79.0,0.37,1.0,1.0,60.0,2016-04-02,31
3825898,RC Deportivo La Coruña,243.0,366.0,66.39344262295081,7.0,79.0,1.21,1.0,1.0,40.0,2016-04-02,31
3825872,Atlético Madrid,366.0,481.0,76.0914760914761,17.0,85.0,4.04,5.0,1.0,50.0,2016-04-02,31
3825872,Real Betis,404.0,504.0,80.15873015873017,8.0,85.0,0.8,1.0,5.0,50.0,2016-04-02,31
3825823,Real Sociedad,207.0,322.0,64.28571428571429,8.0,91.0,0.31,1.0,1.0,35.0,2016-04-03,31
3825823,Sevilla,447.0,576.0,77.60416666666666,15.0,91.0,2.15,1.0,1.0,65.0,2016-04-03,31
3825824,Eibar,355.0,523.0,67.87762906309752,12.0,89.0,0.63,1.0,2.0,50.0,2016-04-03,31
3825824,Villarreal,349.0,499.0,69.93987975951904,8.0,89.0,2.41,2.0,1.0,50.0,2016-04-03,31
3825877,Athletic Club,384.0,495.0,77.57575757575758,8.0,88.0,1.73,1.0,1.0,58.0,2016-04-03,31
3825877,Granada,308.0,414.0,74.39613526570048,9.0,88.0,0.57,1.0,1.0,42.0,2016-04-03,31
3825905,Espanyol,220.0,355.0,61.97183098591549,6.0,82.0,0.28,1.0,1.0,36.0,2016-04-03,31
3825905,Málaga,434.0,571.0,76.00700525394045,11.0,82.0,1.31,1.0,1.0,64.0,2016-04-03,31
3825825,Levante UD,337.0,474.0,71.09704641350211,17.0,100.0,1.39,0.0,0.0,56.0,2016-04-04,31
3825825,Sporting Gijón,263.0,403.0,65.2605459057072,11.0,100.0,1.03,0.0,0.0,44.0,2016-04-04,31
3825826,Granada,329.0,445.0,73.93258426966293,8.0,100.0,0.77,0.0,0.0,51.0,2016-04-08,32
3825826,Málaga,334.0,446.0,74.88789237668162,9.0,100.0,0.9,0.0,0.0,49.0,2016-04-08,32
3825827,Levante UD,360.0,481.0,74.84407484407485,12.0,100.0,0.96,0.0,1.0,52.0,2016-04-09,32
3825827,Real Betis,371.0,489.0,75.86912065439672,7.0,100.0,0.4,1.0,0.0,48.0,2016-04-09,32
3825828,Atlético Madrid,337.0,469.0,71.85501066098081,14.0,95.0,0.96,3.0,1.0,50.0,2016-04-09,32
3825828,Espanyol,370.0,499.0,74.14829659318637,10.0,95.0,0.74,1.0,3.0,50.0,2016-04-09,32
3825856,Eibar,261.0,374.0,69.78609625668449,9.0,91.0,1.31,0.0,4.0,40.0,2016-04-09,32
3825856,Real Madrid,482.0,582.0,82.81786941580756,15.0,91.0,2.47,4.0,0.0,60.0,2016-04-09,32
266664,Barcelona,613.0,726.0,84.43526170798899,13.0,76.0,1.17,0.0,1.0,72.0,2016-04-09,32
266664,Real Sociedad,174.0,272.0,63.970588235294116,5.0,76.0,0.43,1.0,0.0,28.0,2016-04-09,32
3825830,Getafe,314.0,436.0,72.01834862385321,17.0,95.0,0.99,0.0,2.0,43.0,2016-04-10,32
3825830,Villarreal,360.0,490.0,73.46938775510205,13.0,95.0,1.78,2.0,0.0,57.0,2016-04-10,32
3825829,Athletic Club,326.0,447.0,72.93064876957494,14.0,97.0,0.93,1.0,0.0,43.0,2016-04-10,32
3825829,Rayo Vallecano,453.0,584.0,77.56849315068493,12.0,97.0,1.48,0.0,1.0,57.0,2016-04-10,32
3825832,Celta Vigo,414.0,534.0,77.52808988764045,17.0,106.0,0.98,1.0,0.0,62.0,2016-04-10,32
3825832,Sporting Gijón,242.0,368.0,65.76086956521739,11.0,106.0,0.59,0.0,1.0,38.0,2016-04-10,32
3825831,Sevilla,310.0,414.0,74.8792270531401,7.0,82.0,0.95,1.0,2.0,48.0,2016-04-10,32
3825831,Valencia,336.0,433.0,77.59815242494227,23.0,82.0,1.72,2.0,1.0,52.0,2016-04-10,32
3825863,Las Palmas,560.0,653.0,85.75803981623277,13.0,81.0,1.55,3.0,1.0,63.0,2016-04-11,32
3825863,RC Deportivo La Coruña,304.0,412.0,73.7864077669903,19.0,81.0,2.06,1.0,3.0,37.0,2016-04-11,32
3825857,Espanyol,283.0,404.0,70.04950495049505,10.0,110.0,1.17,1.0,2.0,45.0,2016-04-15,33
3825857,Levante UD,316.0,440.0,71.81818181818181,12.0,110.0,0.83,2.0,1.0,55.0,2016-04-15,33
3825833,Getafe,273.0,354.0,77.11864406779661,13.0,37.0,0.7,1.0,5.0,34.0,2016-04-16,33
3825833,Real Madrid,504.0,574.0,87.8048780487805,22.0,37.0,3.12,5.0,1.0,66.0,2016-04-16,33
3825889,Celta Vigo,513.0,629.0,81.55802861685216,18.0,101.0,2.09,1.0,1.0,65.0,2016-04-16,33
3825889,Real Betis,230.0,329.0,69.90881458966565,10.0,101.0,1.37,1.0,1.0,35.0,2016-04-16,33
3825897,Eibar,248.0,396.0,62.62626262626263,8.0,100.0,1.18,2.0,1.0,44.0,2016-04-16,33
3825897,Real Sociedad,387.0,505.0,76.63366336633663,7.0,100.0,0.62,1.0,2.0,56.0,2016-04-16,33
3825852,Las Palmas,460.0,557.0,82.58527827648115,10.0,97.0,0.44,1.0,1.0,59.0,2016-04-16,33
3825852,Sporting Gijón,316.0,429.0,73.65967365967366,12.0,97.0,1.22,1.0,1.0,41.0,2016-04-16,33
266557,Barcelona,582.0,686.0,84.8396501457726,22.0,67.0,2.26,1.0,1.0,71.0,2016-04-17,33
266557,Valencia,202.0,300.0,67.33333333333333,7.0,67.0,0.68,1.0,1.0,29.0,2016-04-17,33
3825836,Rayo Vallecano,509.0,614.0,82.89902280130293,14.0,92.0,1.17,2.0,1.0,60.0,2016-04-17,33
3825836,Villarreal,268.0,390.0,68.71794871794872,7.0,92.0,0.58,1.0,2.0,40.0,2016-04-17,33
3825906,RC Deportivo La Coruña,317.0,421.0,75.29691211401425,5.0,69.0,0.66,1.0,1.0,42.0,2016-04-17,33
3825906,Sevilla,482.0,590.0,81.69491525423729,12.0,69.0,1.74,1.0,1.0,58.0,2016-04-17,33
3825834,Atlético Madrid,432.0,559.0,77.28085867620752,8.0,87.0,1.65,3.0,0.0,55.0,2016-04-17,33
3825834,Granada,334.0,436.0,76.60550458715596,11.0,87.0,0.67,0.0,3.0,45.0,2016-04-17,33
3825835,Athletic Club,322.0,455.0,70.76923076923077,6.0,110.0,0.88,1.0,0.0,48.0,2016-04-17,33
3825835,Málaga,289.0,437.0,66.13272311212815,18.0,110.0,2.0,0.0,1.0,52.0,2016-04-17,33
3825862,Celta Vigo,532.0,666.0,79.87987987987988,3.0,125.0,0.36,1.0,1.0,58.0,2016-04-19,34
3825862,Espanyol,306.0,447.0,68.45637583892618,9.0,125.0,0.9,1.0,1.0,42.0,2016-04-19,34
3825837,Las Palmas,425.0,517.0,82.20502901353966,3.0,75.0,0.1,0.0,1.0,50.0,2016-04-19,34
3825837,Real Betis,397.0,492.0,80.6910569105691,21.0,75.0,2.24,1.0,0.0,50.0,2016-04-19,34
3825893,Real Madrid,638.0,746.0,85.52278820375335,20.0,46.0,1.41,3.0,0.0,61.0,2016-04-20,34
3825893,Villarreal,392.0,489.0,80.16359918200409,5.0,46.0,0.28,0.0,3.0,39.0,2016-04-20,34
3825840,Eibar,400.0,516.0,77.51937984496125,9.0,81.0,0.87,0.0,4.0,50.0,2016-04-20,34
3825840,Valencia,446.0,549.0,81.23861566484517,9.0,81.0,2.66,4.0,0.0,50.0,2016-04-20,34
3825838,Athletic Club,615.0,745.0,82.5503355704698,13.0,106.0,0.61,0.0,1.0,65.0,2016-04-20,34
3825838,Atlético Madrid,277.0,394.0,70.30456852791879,8.0,106.0,0.91,1.0,0.0,35.0,2016-04-20,34
3825843,Málaga,314.0,434.0,72.35023041474655,12.0,119.0,0.99,1.0,1.0,53.0,2016-04-20,34
3825843,Rayo Vallecano,287.0,390.0,73.58974358974359,11.0,119.0,0.71,1.0,1.0,47.0,2016-04-20,34
3825839,Sevilla,406.0,520.0,78.07692307692308,18.0,75.0,1.8,1.0,1.0,54.0,2016-04-20,34
3825839,Sporting Gijón,339.0,460.0,73.69565217391305,14.0,75.0,1.56,1.0,1.0,46.0,2016-04-20,34
266310,Barcelona,692.0,748.0,92.51336898395722,17.0,39.0,4.03,8.0,0.0,63.0,2016-04-20,34
266310,RC Deportivo La Coruña,319.0,403.0,79.15632754342433,17.0,39.0,1.63,0.0,8.0,37.0,2016-04-20,34
3825896,Granada,299.0,399.0,74.93734335839599,13.0,71.0,3.09,5.0,1.0,48.0,2016-04-21,34
3825896,Levante UD,326.0,421.0,77.43467933491686,14.0,71.0,1.04,1.0,5.0,52.0,2016-04-21,34
3825841,Getafe,297.0,395.0,75.18987341772151,7.0,99.0,1.31,2.0,1.0,43.0,2016-04-21,34
3825841,Real Sociedad,437.0,552.0,79.16666666666666,15.0,99.0,0.95,1.0,2.0,57.0,2016-04-21,34
3825871,Espanyol,303.0,391.0,77.49360613810742,12.0,58.0,1.89,0.0,4.0,38.0,2016-04-22,35
3825871,Las Palmas,543.0,637.0,85.24332810047096,15.0,58.0,1.13,4.0,0.0,62.0,2016-04-22,35
3825890,Atlético Madrid,292.0,432.0,67.5925925925926,14.0,102.0,1.32,1.0,0.0,46.0,2016-04-23,35
3825890,Málaga,352.0,483.0,72.87784679089026,7.0,102.0,0.16,0.0,1.0,54.0,2016-04-23,35
3825847,Eibar,298.0,449.0,66.36971046770601,9.0,107.0,0.56,1.0,1.0,49.0,2016-04-23,35
3825847,RC Deportivo La Coruña,337.0,489.0,68.9161554192229,9.0,107.0,0.39,1.0,1.0,51.0,2016-04-23,35
3825886,Rayo Vallecano,266.0,387.0,68.73385012919897,11.0,80.0,1.36,2.0,3.0,35.0,2016-04-23,35
3825886,Real Madrid,479.0,589.0,81.32427843803056,16.0,80.0,1.66,3.0,2.0,65.0,2016-04-23,35
265944,Barcelona,648.0,744.0,87.09677419354838,23.0,49.0,4.72,6.0,0.0,73.0,2016-04-23,35
265944,Sporting Gijón,196.0,291.0,67.35395189003437,4.0,49.0,0.41,0.0,6.0,27.0,2016-04-23,35
3825875,Real Sociedad,475.0,600.0,79.16666666666666,7.0,98.0,0.64,0.0,0.0,59.0,2016-04-24,35
3825875,Villarreal,313.0,437.0,71.62471395881008,8.0,98.0,0.5,0.0,0.0,41.0,2016-04-24,35
3825842,Athletic Club,452.0,590.0,76.61016949152543,19.0,73.0,1.16,2.0,1.0,63.0,2016-04-24,35
3825842,Levante UD,215.0,338.0,63.609467455621306,10.0,73.0,0.74,1.0,2.0,37.0,2016-04-24,35
3825899,Getafe,279.0,370.0,75.4054054054054,18.0,58.0,2.99,2.0,2.0,43.0,2016-04-24,35
3825899,Valencia,455.0,536.0,84.88805970149254,5.0,58.0,0.6,2.0,2.0,57.0,2016-04-24,35
3825884,Real Betis,224.0,337.0,66.46884272997032,8.0,105.0,0.3,0.0,2.0,46.0,2016-04-24,35
3825884,Sevilla,307.0,415.0,73.97590361445782,13.0,105.0,1.05,2.0,0.0,54.0,2016-04-24,35
3825868,Celta Vigo,484.0,596.0,81.20805369127517,16.0,93.0,2.09,2.0,1.0,61.0,2016-04-25,35
3825868,Granada,248.0,365.0,67.94520547945206,12.0,93.0,0.91,1.0,2.0,39.0,2016-04-25,35
3825854,Eibar,380.0,493.0,77.079107505071,12.0,84.0,0.7,0.0,2.0,56.0,2016-04-29,36
3825854,Sporting Gijón,291.0,412.0,70.63106796116504,3.0,84.0,0.35,2.0,0.0,44.0,2016-04-29,36
266986,Barcelona,688.0,777.0,88.54568854568855,12.0,57.0,2.13,2.0,0.0,73.0,2016-04-30,36
266986,Real Betis,198.0,278.0,71.22302158273382,2.0,57.0,0.09,0.0,2.0,27.0,2016-04-30,36
3825878,Atlético Madrid,220.0,355.0,61.97183098591549,12.0,107.0,0.74,1.0,0.0,41.0,2016-04-30,36
3825878,Rayo Vallecano,412.0,547.0,75.3199268738574,13.0,107.0,0.79,0.0,1.0,59.0,2016-04-30,36
3825859,Granada,277.0,389.0,71.2082262210797,14.0,61.0,1.4,3.0,2.0,37.0,2016-04-30,36
3825859,Las Palmas,529.0,642.0,82.398753894081,11.0,61.0,1.31,2.0,3.0,63.0,2016-04-30,36
3825864,Real Madrid,424.0,534.0,79.40074906367042,18.0,79.0,1.16,1.0,0.0,56.0,2016-04-30,36
3825864,Real Sociedad,337.0,461.0,73.10195227765726,11.0,79.0,0.45,0.0,1.0,44.0,2016-04-30,36
3825894,Getafe,294.0,397.0,74.05541561712846,9.0,84.0,0.85,2.0,0.0,46.0,2016-05-01,36
3825894,RC Deportivo La Coruña,341.0,456.0,74.78070175438597,15.0,84.0,0.66,0.0,2.0,54.0,2016-05-01,36
3825873,Valencia,517.0,616.0,83.92857142857143,7.0,57.0,0.32,0.0,2.0,52.0,2016-05-01,36
3825873,Villarreal,407.0,504.0,80.75396825396825,8.0,57.0,1.04,2.0,0.0,48.0,2016-05-01,36
3825870,Athletic Club,351.0,500.0,70.19999999999999,11.0,87.0,1.41,2.0,1.0,53.0,2016-05-01,36
3825870,Celta Vigo,256.0,395.0,64.81012658227849,5.0,87.0,0.44,1.0,2.0,47.0,2016-05-01,36
3825845,Espanyol,242.0,352.0,68.75,12.0,110.0,1.51,1.0,0.0,41.0,2016-05-01,36
3825845,Sevilla,380.0,502.0,75.69721115537848,7.0,110.0,0.38,0.0,1.0,59.0,2016-05-01,36
3825855,Levante UD,261.0,379.0,68.86543535620054,11.0,88.0,1.8,1.0,3.0,40.0,2016-05-02,36
3825855,Málaga,378.0,515.0,73.39805825242719,24.0,88.0,2.41,3.0,1.0,60.0,2016-05-02,36
3825850,Celta Vigo,448.0,580.0,77.24137931034483,12.0,100.0,1.57,1.0,0.0,56.0,2016-05-08,37
3825850,Málaga,340.0,464.0,73.27586206896551,13.0,100.0,0.82,0.0,1.0,44.0,2016-05-08,37
3825860,Atlético Madrid,404.0,516.0,78.29457364341084,17.0,56.0,1.49,1.0,2.0,46.0,2016-05-08,37
3825860,Levante UD,504.0,618.0,81.55339805825243,11.0,56.0,0.83,2.0,1.0,54.0,2016-05-08,37
3825904,Eibar,467.0,612.0,76.30718954248366,22.0,75.0,2.39,1.0,1.0,60.0,2016-05-08,37
3825904,Real Betis,306.0,436.0,70.18348623853211,6.0,75.0,1.06,1.0,1.0,40.0,2016-05-08,37
3825901,Real Madrid,481.0,572.0,84.0909090909091,15.0,61.0,2.11,3.0,2.0,48.0,2016-05-08,37
3825901,Valencia,566.0,636.0,88.9937106918239,17.0,61.0,1.83,2.0,3.0,52.0,2016-05-08,37
3825866,Athletic Club,330.0,458.0,72.0524017467249,9.0,67.0,0.38,0.0,0.0,38.0,2016-05-08,37
3825866,Las Palmas,578.0,687.0,84.13391557496361,4.0,67.0,0.19,0.0,0.0,62.0,2016-05-08,37
3825861,Rayo Vallecano,440.0,590.0,74.57627118644068,17.0,105.0,1.29,1.0,2.0,66.0,2016-05-08,37
3825861,Real Sociedad,237.0,357.0,66.38655462184873,12.0,105.0,1.34,2.0,1.0,34.0,2016-05-08,37
265958,Barcelona,542.0,625.0,86.72,14.0,65.0,2.93,5.0,0.0,68.0,2016-05-08,37
265958,Espanyol,216.0,308.0,70.12987012987013,4.0,65.0,0.49,0.0,5.0,32.0,2016-05-08,37
3825853,Granada,245.0,341.0,71.8475073313783,11.0,83.0,1.97,4.0,1.0,43.0,2016-05-08,37
3825853,Sevilla,410.0,522.0,78.544061302682,12.0,83.0,1.3,1.0,4.0,57.0,2016-05-08,37
3825865,Getafe,347.0,464.0,74.78448275862068,19.0,75.0,1.4,1.0,1.0,64.0,2016-05-08,37
3825865,Sporting Gijón,219.0,337.0,64.98516320474778,9.0,75.0,0.61,1.0,1.0,36.0,2016-05-08,37
3825851,RC Deportivo La Coruña,259.0,360.0,71.94444444444444,8.0,50.0,0.44,2.0,0.0,32.0,2016-05-08,37
3825851,Villarreal,557.0,652.0,85.42944785276073,11.0,50.0,0.63,0.0,2.0,68.0,2016-05-08,37
3825849,Real Sociedad,352.0,475.0,74.10526315789474,15.0,92.0,1.04,1.0,0.0,50.0,2016-05-13,38
